metric,indicator,demographic_category,demographic_value,date_type,date_value_start,date_value_end,value,unit,value_smoothed,description
Case,New Cases,Citywide,,Daily,2022-02-19,NA,10.37,"per 100,000 residents",31.65,NA
Case,New Cases,Citywide,,Daily,2022-02-20,NA,7.2,"per 100,000 residents",31.36,NA
Case,New Cases,Citywide,,Daily,2022-02-21,NA,25.35,"per 100,000 residents",28.56,NA
Case,New Cases,Citywide,,Daily,2022-02-22,NA,39.46,"per 100,000 residents",28.29,NA
Case,New Cases,Citywide,,Daily,2022-02-23,NA,30.82,"per 100,000 residents",25.86,NA
Case,New Cases,Citywide,,Daily,2022-02-24,NA,27.8,"per 100,000 residents",24.16,NA
Case,New Cases,Citywide,,Daily,2022-02-25,NA,10.8,"per 100,000 residents",21.69,NA
Case,New Cases,Citywide,,Daily,2022-02-26,NA,9.51,"per 100,000 residents",21.56,NA
Case,New Cases,Citywide,,Daily,2022-02-27,NA,6.77,"per 100,000 residents",21.5,NA
Case,New Cases,Citywide,,Daily,2022-02-28,NA,25.21,"per 100,000 residents",21.48,NA
Case,New Cases,Citywide,,Daily,2022-03-01,NA,21.46,"per 100,000 residents",18.91,NA
Case,New Cases,Citywide,,Daily,2022-03-02,NA,20.88,"per 100,000 residents",17.49,NA
Case,New Cases,Citywide,,Daily,2022-03-03,NA,16.28,"per 100,000 residents",15.84,NA
Case,New Cases,Citywide,,Daily,2022-03-04,NA,10.51,"per 100,000 residents",15.8,NA
Case,New Cases,Citywide,,Daily,2022-03-05,NA,7.35,"per 100,000 residents",15.49,NA
Case,New Cases,Citywide,,Daily,2022-03-06,NA,4.32,"per 100,000 residents",15.14,NA
Case,New Cases,Citywide,,Daily,2022-03-07,NA,14.55,"per 100,000 residents",13.62,NA
Case,New Cases,Citywide,,Daily,2022-03-08,NA,15.7,"per 100,000 residents",12.8,NA
Case,New Cases,Citywide,,Daily,2022-03-09,NA,10.08,"per 100,000 residents",11.26,NA
Case,New Cases,Citywide,,Daily,2022-03-10,NA,13.97,"per 100,000 residents",10.93,NA
Case,New Cases,Citywide,,Daily,2022-03-11,NA,10.66,"per 100,000 residents",10.95,NA
Case,New Cases,Citywide,,Daily,2022-03-12,NA,5.19,"per 100,000 residents",10.64,NA
Case,New Cases,Citywide,,Daily,2022-03-13,NA,7.35,"per 100,000 residents",11.07,NA
Case,New Cases,Citywide,,Daily,2022-03-14,NA,18,"per 100,000 residents",11.56,NA
Case,New Cases,Citywide,,Daily,2022-03-15,NA,13.25,"per 100,000 residents",11.21,NA
Case,New Cases,Citywide,,Daily,2022-03-16,NA,12.82,"per 100,000 residents",11.61,NA
Case,New Cases,Citywide,,Daily,2022-03-17,NA,10.66,"per 100,000 residents",11.13,NA
Case,New Cases,Citywide,,Daily,2022-03-18,NA,10.08,"per 100,000 residents",11.05,NA
Case,New Cases,Citywide,,Daily,2022-03-19,NA,6.63,"per 100,000 residents",11.26,NA
Case,New Cases,Citywide,,Daily,2022-03-20,NA,9.22,"per 100,000 residents",11.52,NA
Case,New Cases,Citywide,,Daily,2022-03-21,NA,27.08,"per 100,000 residents",12.82,NA
Case,New Cases,Citywide,,Daily,2022-03-22,NA,26.79,"per 100,000 residents",14.75,NA
Case,New Cases,Citywide,,Daily,2022-03-23,NA,28.52,"per 100,000 residents",17,NA
Case,New Cases,Citywide,,Daily,2022-03-24,NA,21.17,"per 100,000 residents",18.5,NA
Case,New Cases,Citywide,,Daily,2022-03-25,NA,16.56,"per 100,000 residents",19.42,NA
Case,New Cases,Citywide,,Daily,2022-03-26,NA,13.97,"per 100,000 residents",20.47,NA
Case,New Cases,Citywide,,Daily,2022-03-27,NA,12.1,"per 100,000 residents",20.88,NA
Case,New Cases,Citywide,,Daily,2022-03-28,NA,35.86,"per 100,000 residents",22.14,NA
Case,New Cases,Citywide,,Daily,2022-03-29,NA,37.45,"per 100,000 residents",23.66,NA
Case,New Cases,Citywide,,Daily,2022-03-30,NA,37.74,"per 100,000 residents",24.98,NA
Case,New Cases,Citywide,,Daily,2022-03-31,NA,36.01,"per 100,000 residents",27.1,NA
Case,New Cases,Citywide,,Daily,2022-04-01,NA,28.09,"per 100,000 residents",28.75,NA
Case,New Cases,Citywide,,Daily,2022-04-02,NA,12.53,"per 100,000 residents",28.54,NA
Case,New Cases,Citywide,,Daily,2022-04-03,NA,15.84,"per 100,000 residents",29.07,NA
Case,New Cases,Citywide,,Daily,2022-04-04,NA,40.9,"per 100,000 residents",29.79,NA
Case,New Cases,Citywide,,Daily,2022-04-05,NA,49.69,"per 100,000 residents",31.54,NA
Case,New Cases,Citywide,,Daily,2022-04-06,NA,48.97,"per 100,000 residents",33.15,NA
Case,New Cases,Citywide,,Daily,2022-04-07,NA,40.9,"per 100,000 residents",33.85,NA
Case,New Cases,Citywide,,Daily,2022-04-08,NA,31.83,"per 100,000 residents",34.38,NA
Case,New Cases,Citywide,,Daily,2022-04-09,NA,16.56,"per 100,000 residents",34.96,NA
Case,New Cases,Citywide,,Daily,2022-04-10,NA,14.69,"per 100,000 residents",34.79,NA
Case,New Cases,Citywide,,Daily,2022-04-11,NA,71.58,"per 100,000 residents",39.17,NA
Case,New Cases,Citywide,,Daily,2022-04-12,NA,60.93,"per 100,000 residents",40.78,NA
Case,New Cases,Citywide,,Daily,2022-04-13,NA,64.67,"per 100,000 residents",43.02,NA
Case,New Cases,Citywide,,Daily,2022-04-14,NA,50.7,"per 100,000 residents",44.42,NA
Case,New Cases,Citywide,,Daily,2022-04-15,NA,43.07,"per 100,000 residents",46.03,NA
Case,New Cases,Citywide,,Daily,2022-04-16,NA,19.01,"per 100,000 residents",46.38,NA
Case,New Cases,Citywide,,Daily,2022-04-17,NA,11.09,"per 100,000 residents",45.86,NA
Case,New Cases,Citywide,,Daily,2022-04-18,NA,31.25,"per 100,000 residents",40.1,NA
Case,New Cases,Citywide,,Daily,2022-04-19,NA,80.23,"per 100,000 residents",42.86,NA
Case,New Cases,Citywide,,Daily,2022-04-20,NA,69.28,"per 100,000 residents",43.52,NA
Case,New Cases,Citywide,,Daily,2022-04-21,NA,58.04,"per 100,000 residents",44.57,NA
Case,New Cases,Citywide,,Daily,2022-04-22,NA,53.44,"per 100,000 residents",46.05,NA
Case,New Cases,Citywide,,Daily,2022-04-23,NA,19.16,"per 100,000 residents",46.07,NA
Case,New Cases,Citywide,,Daily,2022-04-24,NA,20.31,"per 100,000 residents",47.39,NA
Case,New Cases,Citywide,,Daily,2022-04-25,NA,90.16,"per 100,000 residents",55.8,NA
Case,New Cases,Citywide,,Daily,2022-04-26,NA,73.74,"per 100,000 residents",54.88,NA
Case,New Cases,Citywide,,Daily,2022-04-27,NA,73.17,"per 100,000 residents",55.43,NA
Case,New Cases,Citywide,,Daily,2022-04-28,NA,59.63,"per 100,000 residents",55.66,NA
Case,New Cases,Citywide,,Daily,2022-04-29,NA,50.84,"per 100,000 residents",55.29,NA
Case,New Cases,Citywide,,Daily,2022-04-30,NA,22.47,"per 100,000 residents",55.76,NA
Case,New Cases,Citywide,,Daily,2022-05-01,NA,24.05,"per 100,000 residents",56.29,NA
Case,New Cases,Citywide,,Daily,2022-05-02,NA,92.18,"per 100,000 residents",56.58,NA
Case,New Cases,Citywide,,Daily,2022-05-03,NA,90.6,"per 100,000 residents",58.99,NA
Case,New Cases,Citywide,,Daily,2022-05-04,NA,83.25,"per 100,000 residents",60.43,NA
Case,New Cases,Citywide,,Daily,2022-05-05,NA,73.31,"per 100,000 residents",62.39,NA
Case,New Cases,Citywide,,Daily,2022-05-06,NA,63.66,"per 100,000 residents",64.22,NA
Case,New Cases,Citywide,,Daily,2022-05-07,NA,27.51,"per 100,000 residents",64.94,NA
Case,New Cases,Citywide,,Daily,2022-05-08,NA,20.02,"per 100,000 residents",64.36,NA
Case,New Cases,Citywide,,Daily,2022-05-09,NA,92.32,"per 100,000 residents",64.38,NA
Case,New Cases,Citywide,,Daily,2022-05-10,NA,82.24,"per 100,000 residents",63.19,NA
Case,New Cases,Citywide,,Daily,2022-05-11,NA,84.11,"per 100,000 residents",63.31,NA
Case,New Cases,Citywide,,Daily,2022-05-12,NA,67.98,"per 100,000 residents",62.55,NA
Case,New Cases,Citywide,,Daily,2022-05-13,NA,51.71,"per 100,000 residents",60.84,NA
Case,New Cases,Citywide,,Daily,2022-05-14,NA,27.65,"per 100,000 residents",60.86,NA
Case,New Cases,Citywide,,Daily,2022-05-15,NA,31.83,"per 100,000 residents",62.55,NA
Case,New Cases,Citywide,,Daily,2022-05-16,NA,87.71,"per 100,000 residents",61.89,NA
Case,New Cases,Citywide,,Daily,2022-05-17,NA,81.23,"per 100,000 residents",61.75,NA
Case,New Cases,Citywide,,Daily,2022-05-18,NA,67.69,"per 100,000 residents",59.4,NA
Case,New Cases,Citywide,,Daily,2022-05-19,NA,53.87,"per 100,000 residents",57.38,NA
Case,New Cases,Citywide,,Daily,2022-05-20,NA,43.07,"per 100,000 residents",56.15,NA
Case,New Cases,Citywide,,Daily,2022-05-21,NA,21.17,"per 100,000 residents",55.22,NA
Case,New Cases,Citywide,,Daily,2022-05-22,NA,20.45,"per 100,000 residents",53.6,NA
Case,New Cases,Citywide,,Daily,2022-05-23,NA,63.52,"per 100,000 residents",50.14,NA
Case,New Cases,Citywide,,Daily,2022-05-24,NA,50.7,"per 100,000 residents",45.78,NA
Case,New Cases,Citywide,,Daily,2022-05-25,NA,56.17,"per 100,000 residents",44.14,NA
Case,New Cases,Citywide,,Daily,2022-05-26,NA,36.15,"per 100,000 residents",41.6,NA
Case,New Cases,Citywide,,Daily,2022-05-27,NA,32.41,"per 100,000 residents",40.08,NA
Case,New Cases,Citywide,,Daily,2022-05-28,NA,16.71,"per 100,000 residents",39.44,NA
Case,New Cases,Citywide,,Daily,2022-05-29,NA,10.66,"per 100,000 residents",38.05,NA
Case,New Cases,Citywide,,Daily,2022-05-30,NA,11.23,"per 100,000 residents",30.58,NA
Case,New Cases,Citywide,,Daily,2022-05-31,NA,58.19,"per 100,000 residents",31.65,NA
Case,New Cases,Citywide,,Daily,2022-06-01,NA,48.68,"per 100,000 residents",30.58,NA
Case,New Cases,Citywide,,Daily,2022-06-02,NA,41.77,"per 100,000 residents",31.38,NA
Case,New Cases,Citywide,,Daily,2022-06-03,NA,32.41,"per 100,000 residents",31.38,NA
Case,New Cases,Citywide,,Daily,2022-06-04,NA,14.84,"per 100,000 residents",31.11,NA
Case,New Cases,Citywide,,Daily,2022-06-05,NA,15.7,"per 100,000 residents",31.83,NA
Case,New Cases,Citywide,,Daily,2022-06-06,NA,39.75,"per 100,000 residents",35.91,NA
Case,New Cases,Citywide,,Daily,2022-06-07,NA,40.9,"per 100,000 residents",33.44,NA
Case,New Cases,Citywide,,Daily,2022-06-08,NA,34.71,"per 100,000 residents",31.44,NA
Case,New Cases,Citywide,,Daily,2022-06-09,NA,27.94,"per 100,000 residents",29.46,NA
Case,New Cases,Citywide,,Daily,2022-06-10,NA,21.03,"per 100,000 residents",27.84,NA
Case,New Cases,Citywide,,Daily,2022-06-11,NA,12.1,"per 100,000 residents",27.45,NA
Case,New Cases,Citywide,,Daily,2022-06-12,NA,12.96,"per 100,000 residents",27.06,NA
Case,New Cases,Citywide,,Daily,2022-06-13,NA,30.1,"per 100,000 residents",25.68,NA
Case,New Cases,Citywide,,Daily,2022-06-14,NA,32.55,"per 100,000 residents",24.48,NA
Case,New Cases,Citywide,,Daily,2022-06-15,NA,28.52,"per 100,000 residents",23.6,NA
Case,New Cases,Citywide,,Daily,2022-06-16,NA,25.64,"per 100,000 residents",23.27,NA
Case,New Cases,Citywide,,Daily,2022-06-17,NA,18.87,"per 100,000 residents",22.96,NA
Case,New Cases,Citywide,,Daily,2022-06-18,NA,11.52,"per 100,000 residents",22.88,NA
Case,New Cases,Citywide,,Daily,2022-06-19,NA,9.79,"per 100,000 residents",22.43,NA
Case,New Cases,Citywide,,Daily,2022-06-20,NA,19.59,"per 100,000 residents",20.93,NA
Case,New Cases,Citywide,,Daily,2022-06-21,NA,32.7,"per 100,000 residents",20.95,NA
Case,New Cases,Citywide,,Daily,2022-06-22,NA,27.65,"per 100,000 residents",20.82,NA
Case,New Cases,Citywide,,Daily,2022-06-23,NA,24.05,"per 100,000 residents",20.6,NA
Case,New Cases,Citywide,,Daily,2022-06-24,NA,19.44,"per 100,000 residents",20.68,NA
Case,New Cases,Citywide,,Daily,2022-06-25,NA,11.95,"per 100,000 residents",20.74,NA
Case,New Cases,Citywide,,Daily,2022-06-26,NA,8.79,"per 100,000 residents",20.6,NA
Case,New Cases,Citywide,,Daily,2022-06-27,NA,26.93,"per 100,000 residents",21.64,NA
Case,New Cases,Citywide,,Daily,2022-06-28,NA,27.94,"per 100,000 residents",20.96,NA
Case,New Cases,Citywide,,Daily,2022-06-29,NA,28.23,"per 100,000 residents",21.05,NA
Case,New Cases,Citywide,,Daily,2022-06-30,NA,25.06,"per 100,000 residents",21.19,NA
Case,New Cases,Citywide,,Daily,2022-07-01,NA,14.69,"per 100,000 residents",20.51,NA
Case,New Cases,Citywide,,Daily,2022-07-02,NA,10.66,"per 100,000 residents",20.33,NA
Case,New Cases,Citywide,,Daily,2022-07-03,NA,8.5,"per 100,000 residents",20.29,NA
Case,New Cases,Citywide,,Daily,2022-07-04,NA,7.06,"per 100,000 residents",17.45,NA
Case,New Cases,Citywide,,Daily,2022-07-05,NA,32.7,"per 100,000 residents",18.13,NA
Case,New Cases,Citywide,,Daily,2022-07-06,NA,30.39,"per 100,000 residents",18.44,NA
Case,New Cases,Citywide,,Daily,2022-07-07,NA,28.66,"per 100,000 residents",18.95,NA
Case,New Cases,Citywide,,Daily,2022-07-08,NA,25.35,"per 100,000 residents",20.47,NA
Case,New Cases,Citywide,,Daily,2022-07-09,NA,15.27,"per 100,000 residents",21.13,NA
Case,New Cases,Citywide,,Daily,2022-07-10,NA,14.12,"per 100,000 residents",21.94,NA
Case,New Cases,Citywide,,Daily,2022-07-11,NA,31.97,"per 100,000 residents",25.49,NA
Case,New Cases,Citywide,,Daily,2022-07-12,NA,28.37,"per 100,000 residents",24.88,NA
Case,New Cases,Citywide,,Daily,2022-07-13,NA,24.77,"per 100,000 residents",24.07,NA
Case,New Cases,Citywide,,Daily,2022-07-14,NA,26.79,"per 100,000 residents",23.81,NA
Case,New Cases,Citywide,,Daily,2022-07-15,NA,18.72,"per 100,000 residents",22.86,NA
Case,New Cases,Citywide,,Daily,2022-07-16,NA,13.83,"per 100,000 residents",22.65,NA
Case,New Cases,Citywide,,Daily,2022-07-17,NA,11.67,"per 100,000 residents",22.3,NA
Case,New Cases,Citywide,,Daily,2022-07-18,NA,34.28,"per 100,000 residents",22.63,NA
Case,New Cases,Citywide,,Daily,2022-07-19,NA,28.52,"per 100,000 residents",22.65,NA
Case,New Cases,Citywide,,Daily,2022-07-20,NA,25.93,"per 100,000 residents",22.82,NA
Case,New Cases,Citywide,,Daily,2022-07-21,NA,22.61,"per 100,000 residents",22.22,NA
Case,New Cases,Citywide,,Daily,2022-07-22,NA,21.32,"per 100,000 residents",22.59,NA
Case,New Cases,Citywide,,Daily,2022-07-23,NA,11.67,"per 100,000 residents",22.29,NA
Case,New Cases,Citywide,,Daily,2022-07-24,NA,11.09,"per 100,000 residents",22.2,NA
Case,New Cases,Citywide,,Daily,2022-07-25,NA,26.07,"per 100,000 residents",21.03,NA
Case,New Cases,Citywide,,Daily,2022-07-26,NA,24.34,"per 100,000 residents",20.43,NA
Case,New Cases,Citywide,,Daily,2022-07-27,NA,24.49,"per 100,000 residents",20.23,NA
Case,New Cases,Citywide,,Daily,2022-07-28,NA,23.91,"per 100,000 residents",20.41,NA
Case,New Cases,Citywide,,Daily,2022-07-29,NA,18.72,"per 100,000 residents",20.04,NA
Case,New Cases,Citywide,,Daily,2022-07-30,NA,9.07,"per 100,000 residents",19.67,NA
Case,New Cases,Citywide,,Daily,2022-07-31,NA,8.5,"per 100,000 residents",19.3,NA
Case,New Cases,Citywide,,Daily,2022-08-01,NA,27.37,"per 100,000 residents",19.49,NA
Case,New Cases,Citywide,,Daily,2022-08-02,NA,20.74,"per 100,000 residents",18.97,NA
Case,New Cases,Citywide,,Daily,2022-08-03,NA,23.77,"per 100,000 residents",18.87,NA
Case,New Cases,Citywide,,Daily,2022-08-04,NA,21.32,"per 100,000 residents",18.5,NA
Case,New Cases,Citywide,,Daily,2022-08-05,NA,15.99,"per 100,000 residents",18.11,NA
Case,New Cases,Citywide,,Daily,2022-08-06,NA,11.09,"per 100,000 residents",18.4,NA
Case,New Cases,Citywide,,Daily,2022-08-07,NA,9.22,"per 100,000 residents",18.5,NA
Case,New Cases,Citywide,,Daily,2022-08-08,NA,24.77,"per 100,000 residents",18.13,NA
Case,New Cases,Citywide,,Daily,2022-08-09,NA,22.04,"per 100,000 residents",18.31,NA
Case,New Cases,Citywide,,Daily,2022-08-10,NA,18.87,"per 100,000 residents",17.61,NA
Case,New Cases,Citywide,,Daily,2022-08-11,NA,15.12,"per 100,000 residents",16.73,NA
Case,New Cases,Citywide,,Daily,2022-08-12,NA,13.83,"per 100,000 residents",16.42,NA
Case,New Cases,Citywide,,Daily,2022-08-13,NA,5.47,"per 100,000 residents",15.62,NA
Case,New Cases,Citywide,,Daily,2022-08-14,NA,9.51,"per 100,000 residents",15.66,NA
Case,New Cases,Citywide,,Daily,2022-08-15,NA,19.01,"per 100,000 residents",14.84,NA
Case,New Cases,Citywide,,Daily,2022-08-16,NA,19.73,"per 100,000 residents",14.51,NA
Case,New Cases,Citywide,,Daily,2022-08-17,NA,20.74,"per 100,000 residents",14.77,NA
Case,New Cases,Citywide,,Daily,2022-08-18,NA,14.84,"per 100,000 residents",14.73,NA
Case,New Cases,Citywide,,Daily,2022-08-19,NA,12.67,"per 100,000 residents",14.57,NA
Case,New Cases,Citywide,,Daily,2022-08-20,NA,10.08,"per 100,000 residents",15.23,NA
Case,New Cases,Citywide,,Daily,2022-08-21,NA,8.21,"per 100,000 residents",15.04,NA
Case,New Cases,Citywide,,Daily,2022-08-22,NA,19.16,"per 100,000 residents",15.06,NA
Case,New Cases,Citywide,,Daily,2022-08-23,NA,13.83,"per 100,000 residents",14.22,NA
Case,New Cases,Citywide,,Daily,2022-08-24,NA,15.27,"per 100,000 residents",13.44,NA
Case,New Cases,Citywide,,Daily,2022-08-25,NA,16.85,"per 100,000 residents",13.72,NA
Case,New Cases,Citywide,,Daily,2022-08-26,NA,13.68,"per 100,000 residents",13.87,NA
Case,New Cases,Citywide,,Daily,2022-08-27,NA,7.78,"per 100,000 residents",13.54,NA
Case,New Cases,Citywide,,Daily,2022-08-28,NA,7.2,"per 100,000 residents",13.4,NA
Case,New Cases,Citywide,,Daily,2022-08-29,NA,18.44,"per 100,000 residents",13.29,NA
Case,New Cases,Citywide,,Daily,2022-08-30,NA,16.13,"per 100,000 residents",13.62,NA
Case,New Cases,Citywide,,Daily,2022-08-31,NA,16.71,"per 100,000 residents",13.83,NA
Case,New Cases,Citywide,,Daily,2022-09-01,NA,14.12,"per 100,000 residents",13.44,NA
Case,New Cases,Citywide,,Daily,2022-09-02,NA,14.12,"per 100,000 residents",13.5,NA
Case,New Cases,Citywide,,Daily,2022-09-03,NA,6.77,"per 100,000 residents",13.36,NA
Case,New Cases,Citywide,,Daily,2022-09-04,NA,8.21,"per 100,000 residents",13.5,NA
Case,New Cases,Citywide,,Daily,2022-09-05,NA,5.19,"per 100,000 residents",11.61,NA
Case,New Cases,Citywide,,Daily,2022-09-06,NA,20.74,"per 100,000 residents",12.27,NA
Case,New Cases,Citywide,,Daily,2022-09-07,NA,20.45,"per 100,000 residents",12.8,NA
Case,New Cases,Citywide,,Daily,2022-09-08,NA,16.28,"per 100,000 residents",13.11,NA
Case,New Cases,Citywide,,Daily,2022-09-09,NA,14.4,"per 100,000 residents",13.15,NA
Case,New Cases,Citywide,,Daily,2022-09-10,NA,8.5,"per 100,000 residents",13.4,NA
Case,New Cases,Citywide,,Daily,2022-09-11,NA,4.9,"per 100,000 residents",12.92,NA
Case,New Cases,Citywide,,Daily,2022-09-12,NA,21.32,"per 100,000 residents",15.23,NA
Case,New Cases,Citywide,,Daily,2022-09-13,NA,21.17,"per 100,000 residents",15.29,NA
Case,New Cases,Citywide,,Daily,2022-09-14,NA,21.46,"per 100,000 residents",15.43,NA
Case,New Cases,Citywide,,Daily,2022-09-15,NA,16.71,"per 100,000 residents",15.49,NA
Case,New Cases,Citywide,,Daily,2022-09-16,NA,15.99,"per 100,000 residents",15.72,NA
Case,New Cases,Citywide,,Daily,2022-09-17,NA,7.63,"per 100,000 residents",15.6,NA
Case,New Cases,Citywide,,Daily,2022-09-18,NA,10.08,"per 100,000 residents",16.34,NA
Case,New Cases,Citywide,,Daily,2022-09-19,NA,25.06,"per 100,000 residents",16.87,NA
Case,New Cases,Citywide,,Daily,2022-09-20,NA,25.93,"per 100,000 residents",17.55,NA
Case,New Cases,Citywide,,Daily,2022-09-21,NA,20.6,"per 100,000 residents",17.43,NA
Case,New Cases,Citywide,,Daily,2022-09-22,NA,20.02,"per 100,000 residents",17.9,NA
Case,New Cases,Citywide,,Daily,2022-09-23,NA,16.85,"per 100,000 residents",18.02,NA
Case,New Cases,Citywide,,Daily,2022-09-24,NA,8.79,"per 100,000 residents",18.19,NA
Case,New Cases,Citywide,,Daily,2022-09-25,NA,8.07,"per 100,000 residents",17.9,NA
Case,New Cases,Citywide,,Daily,2022-09-26,NA,23.77,"per 100,000 residents",17.72,NA
Case,New Cases,Citywide,,Daily,2022-09-27,NA,22.04,"per 100,000 residents",17.16,NA
Case,New Cases,Citywide,,Daily,2022-09-28,NA,24.2,"per 100,000 residents",17.68,NA
Case,New Cases,Citywide,,Daily,2022-09-29,NA,20.16,"per 100,000 residents",17.7,NA
Case,New Cases,Citywide,,Daily,2022-09-30,NA,15.84,"per 100,000 residents",17.55,NA
Case,New Cases,Citywide,,Daily,2022-10-01,NA,8.64,"per 100,000 residents",17.53,NA
Case,New Cases,Citywide,,Daily,2022-10-02,NA,8.64,"per 100,000 residents",17.61,NA
Case,New Cases,Citywide,,Daily,2022-10-03,NA,21.32,"per 100,000 residents",17.26,NA
Case,New Cases,Citywide,,Daily,2022-10-04,NA,14.55,"per 100,000 residents",16.19,NA
Case,New Cases,Citywide,,Daily,2022-10-05,NA,16.56,"per 100,000 residents",15.1,NA
Case,New Cases,Citywide,,Daily,2022-10-06,NA,16.42,"per 100,000 residents",14.57,NA
Case,New Cases,Citywide,,Daily,2022-10-07,NA,14.4,"per 100,000 residents",14.36,NA
Case,New Cases,Citywide,,Daily,2022-10-08,NA,5.47,"per 100,000 residents",13.91,NA
Case,New Cases,Citywide,,Daily,2022-10-09,NA,6.05,"per 100,000 residents",13.54,NA
Case,New Cases,Citywide,,Daily,2022-10-10,NA,10.8,"per 100,000 residents",12.04,NA
Case,New Cases,Citywide,,Daily,2022-10-11,NA,13.68,"per 100,000 residents",11.91,NA
Case,New Cases,Citywide,,Daily,2022-10-12,NA,16.71,"per 100,000 residents",11.93,NA
Case,New Cases,Citywide,,Daily,2022-10-13,NA,13.68,"per 100,000 residents",11.54,NA
Case,New Cases,Citywide,,Daily,2022-10-14,NA,12.24,"per 100,000 residents",11.23,NA
Case,New Cases,Citywide,,Daily,2022-10-15,NA,8.35,"per 100,000 residents",11.64,NA
Case,New Cases,Citywide,,Daily,2022-10-16,NA,5.76,"per 100,000 residents",11.6,NA
Case,New Cases,Citywide,,Daily,2022-10-17,NA,15.7,"per 100,000 residents",12.3,NA
Case,New Cases,Citywide,,Daily,2022-10-18,NA,15.41,"per 100,000 residents",12.55,NA
Case,New Cases,Citywide,,Daily,2022-10-19,NA,10.23,"per 100,000 residents",11.62,NA
Case,New Cases,Citywide,,Daily,2022-10-20,NA,12.1,"per 100,000 residents",11.4,NA
Case,New Cases,Citywide,,Daily,2022-10-21,NA,10.8,"per 100,000 residents",11.19,NA
Case,New Cases,Citywide,,Daily,2022-10-22,NA,4.61,"per 100,000 residents",10.66,NA
Case,New Cases,Citywide,,Daily,2022-10-23,NA,3.89,"per 100,000 residents",10.39,NA
Case,New Cases,Citywide,,Daily,2022-10-24,NA,12.39,"per 100,000 residents",9.92,NA
Case,New Cases,Citywide,,Daily,2022-10-25,NA,10.66,"per 100,000 residents",9.24,NA
Case,New Cases,Citywide,,Daily,2022-10-26,NA,12.39,"per 100,000 residents",9.55,NA
Case,New Cases,Citywide,,Daily,2022-10-27,NA,9.22,"per 100,000 residents",9.14,NA
Case,New Cases,Citywide,,Daily,2022-10-28,NA,9.65,"per 100,000 residents",8.97,NA
Case,New Cases,Citywide,,Daily,2022-10-29,NA,5.91,"per 100,000 residents",9.16,NA
Case,New Cases,Citywide,,Daily,2022-10-30,NA,5.33,"per 100,000 residents",9.36,NA
Case,New Cases,Citywide,,Daily,2022-10-31,NA,13.39,"per 100,000 residents",9.51,NA
Case,New Cases,Citywide,,Daily,2022-11-01,NA,12.1,"per 100,000 residents",9.71,NA
